"Date","AMD","JNPR","IR","IP","KBH","HRB","ADI","MMM","KLAC","AVP","A","CSCO","FDX","CB","NEM"
"26/10/2010",7.2,32.38,31.672,23.532,10.69,11.22,31.99,90.47,35.99,32.83,24.885,23.395,89.64,61.26,59.46
"27/10/2010",7.35,32.11,31.409,24.587,10.71,11.48,32.79,90.37,36.56,32.86,24.735,23.29,88.13,60.45,58.4
"28/10/2010",7.63,31.79,31.201,24.144,10.58,11.64,32.93,85.07,35.48,31.01,24.971,23.19,88.83,59.69,59.81
"29/10/2010",7.335,32.39,31.377,24.922,10.51,11.78,33.67,84.22,35.72,30.45,24.885,22.86,87.72,59.42,60.86
"01/11/2010",7.36,32.01,31.656,24.735,10.43,11.61,33.8,83.98,35.56,29.06,24.849,22.92,86.42,60.3,61.23
"02/11/2010",7.535,32.23,31.537,24.508,10.98,11.6,34.35,84.8,35.86,28.86,25.071,23.17,87.03,60.57,59.89
"03/11/2010",7.64,33.35,31.624,24.814,10.91,11.65,34.66,85.3,36.08,28.75,25.107,23.71,87.44,60.54,59.11
"04/11/2010",8,33.84,32.407,25.81,11.86,11.76,35.63,87.04,37.81,29.02,25.736,24.21,88.8,62.26,61.52
"05/11/2010",8.04,34.39,32.75,26.066,12.24,12.22,35.53,86.34,37.57,29.78,26.015,24.26,90,61.88,61.62
"08/11/2010",8.14,34.19,32.774,26.125,12.33,12.35,35.42,85.86,37.92,29.23,25.872,24.39,90.31,61.11,62.63
"09/11/2010",7.91,34.2,32.462,25.376,12.33,12.25,35.07,85.3,37.42,28.85,25.371,24.35,88.12,60.24,60.51
"10/11/2010",7.75,34.55,32.838,25.593,12.52,12.26,34.71,86.25,37.38,28.85,25.214,24.49,88.48,61.08,62.31
"11/11/2010",7.63,34.53,34.258,25.987,12.91,12.8,34.07,86.5,36.96,29.45,25.55,20.52,87.98,60.16,63.02
"12/11/2010",7.63,35.81,33.532,25.307,12.43,12.85,34.21,86.24,36.68,29.4,26.001,20.15,87.32,59.8,61.55
"15/11/2010",7.565,34.34,33.676,24.922,11.92,12.82,34.05,86.2,36.66,29.39,25.886,19.95,86.39,60.07,60.66
"16/11/2010",7.43,33.66,33.061,24.262,11.5,12.46,33.76,84.24,35.92,29.09,25.057,19.435,85.87,58.89,59.39
"17/11/2010",7.33,33.11,32.638,24.134,11.3,12.38,33.92,83.95,35.8,29,25.178,19.405,85.63,58.99,59.59
"18/11/2010",7.35,34.38,32.893,24.489,11.29,12.53,34.55,85.55,36.53,29.41,25.908,19.61,87.09,60.27,60.35
"19/11/2010",7.47,34.73,32.654,24.449,11.24,12.56,35.18,85.01,36.74,29.23,26.072,19.61,86.79,60.45,60.34
"22/11/2010",7.41,34.55,32.846,25.031,11.22,12.76,35.96,84.9,37.07,29.19,25.943,19.56,87.34,60.14,60.94
"23/11/2010",7.32,33.48,32.055,24.272,10.95,12.67,35.71,83.59,36.46,28.97,25.336,19.2,86.14,58.77,60.59
"24/11/2010",7.62,34.51,32.83,25.238,11.22,12.82,36.37,84.66,37.52,28.9,25.986,19.46,88.47,59.68,59.94
"26/11/2010",7.55,34.13,32.59,24.765,10.88,12.77,35.86,84.4,37.19,28.76,25.993,19.54,87.5,58.91,58.54
"29/11/2010",7.38,33.94,32.79,24.932,10.93,12.83,35.78,84.22,37.27,28.71,25.493,19.44,91.59,59.27,58.09
"30/11/2010",7.29,34.02,32.726,24.617,11.3,12.59,35.56,83.98,36.67,28.56,25.042,19.16,91.12,58.52,58.83
"01/12/2010",7.51,34.84,33.604,25.129,11.88,12.69,36.66,86.05,38.4,29.36,25.829,19.32,93.99,59.48,59.65
"02/12/2010",7.54,34.98,34.075,25.543,12.41,13.37,37.26,86.51,39.46,29.19,26.258,19.22,95.21,59.84,60.51
"03/12/2010",7.65,34.32,34.25,25.869,12.43,13.16,37.63,86.94,40.16,29.33,26.802,19.07,95,59.43,62.36
"06/12/2010",7.819,34.15,34.338,26.017,12.76,13.02,37.18,86.88,39.81,29.28,26.551,19.428,93.29,59.06,63.45
"07/12/2010",8.02,34.08,34.865,26.273,12.72,13.55,37.86,84.19,39.66,29.25,26.873,19.39,92.66,59.24,62.52
"08/12/2010",8.17,34.96,34.841,26.145,12.62,12.72,38.23,84.68,40.03,29.18,26.93,19.35,92.81,59.4,60.83
"09/12/2010",7.95,35.75,35.192,26.303,12.77,13.06,38.13,84.11,39.818,29.27,27.209,19.7,94.09,59.5,60.26
"10/12/2010",8.07,35.88,35.448,26.47,12.62,13.04,37.74,84.32,39.48,29.23,27.559,19.7,93.98,60.28,61.42
"13/12/2010",8.23,36.16,35.751,26.312,12.62,13.3,37.56,85.3,38.97,29.26,27.674,19.58,94.31,60.95,61.87
"14/12/2010",8.05,35.75,36.549,26.174,12.32,13.13,37.49,85.84,39.2,29.22,27.817,19.54,93.33,60.68,61.74
"15/12/2010",8.02,35.93,36.725,25.386,12.27,13.04,37.14,85.81,39.23,29.14,27.517,19.47,92.39,60.78,60.57
"16/12/2010",8.03,36.7,37.092,25.11,12.6,12.97,37.28,86.4,39.68,28.81,28.418,19.75,94.22,61.49,59.9
"17/12/2010",8.1,36.49,37.515,25.573,12.78,12.99,37.49,86.37,39.83,28.84,28.99,19.55,93.07,61.05,59.4
"20/12/2010",8.24,36.99,37.603,25.869,13.52,12.94,37.52,87.34,39.63,29.05,29.054,19.62,93.56,60.96,60.19
"21/12/2010",8.14,37.61,37.627,26.421,13.82,12.84,37.98,86.53,39.63,29.01,29.197,19.53,93.69,61.8,60.04
"22/12/2010",8.111,37.9,37.587,26.608,14.21,12.9,37.58,86.72,39.68,29.11,29.362,19.56,93.37,62.14,59.31
"23/12/2010",8.04,37.01,37.419,26.628,13.61,12.69,37.67,86.47,39.58,29.07,29.369,19.69,93.01,62.13,60.08
"27/12/2010",8.05,37.08,37.635,26.707,13.75,11.8,38.12,87.01,39.73,28.94,29.976,20.16,93.03,62.06,60.09
"28/12/2010",8.09,37,37.714,26.727,13.43,11.83,37.55,86.74,39.63,28.93,29.683,20.35,93.02,62.29,61.55
"29/12/2010",8.08,36.92,37.778,26.835,13.48,11.77,37.64,86.76,39.49,28.95,29.812,20.25,92.8,62.28,61.19
"30/12/2010",8.14,37.17,37.802,26.805,13.45,11.79,37.96,86.54,39.2,29.04,29.741,20.23,92.96,62.37,61.08
"31/12/2010",8.18,36.92,37.587,26.855,13.49,11.91,37.67,86.3,38.64,29.06,29.626,20.23,93.01,62.25,61.43
"03/01/2011",8.47,37.24,38.042,27.624,14.22,12.49,37.95,86.79,38.75,29.93,29.948,20.49,93.19,62.24,61.09
"04/01/2011",8.77,37.16,37.507,27.407,13.76,12.3,37.52,86.67,38.48,30.03,29.669,20.52,93.12,62.2,59.08
"05/01/2011",8.91,37.88,37.73,27.742,14.31,12.59,37.6,86.67,37.9,29.65,29.605,20.77,93.87,61.99,58.16
"06/01/2011",8.69,38.21,37.467,27.495,14.33,12.59,37.81,86.14,38.2,30.14,29.662,20.95,93.1,61.72,56.94
"07/01/2011",8.83,37.59,37.196,27.594,15.25,12.78,37.59,86.23,37.69,29.58,29.762,20.97,93.15,61.26,56.89
"10/01/2011",9.19,37.61,37.156,27.722,14.71,12.66,37.7,87.15,38.65,29.39,30.191,20.79,94.06,60.46,57.75
"11/01/2011",8.36,37.85,37.347,27.791,14.78,12.75,38.03,87.74,38.56,29.13,30.706,20.88,93.31,60.74,58.21
"12/01/2011",8.39,38.32,37.667,28.363,15.13,12.63,38.04,88.66,38.99,29.36,30.842,21.12,95,60.85,57.79
"13/01/2011",8.26,38.22,37.435,28.462,15.06,12.53,37.85,88.04,39.75,29.22,30.727,21.08,95.63,60.87,56.81
"14/01/2011",8.2,38.73,37.371,28.264,15.71,12.81,38.6,88.1,42.11,28.91,30.935,21.21,95.83,60.79,55.72
"18/01/2011",8.103,37.95,37.347,27.91,15.46,13.12,39.86,88.14,42.37,28.91,31.714,21.215,95.8,60.66,56.56
"19/01/2011",7.93,36.9,36.876,27.732,14.77,13.06,39.04,87.96,41.61,28.5,30.341,20.82,94.34,60.57,55.46
"20/01/2011",8.02,34.99,36.445,27.062,14.98,13.21,38.93,88.04,42.13,28.88,30.241,20.77,93.51,60.71,55.71
"21/01/2011",7.54,34.87,36.413,27.515,14.79,13.78,38.77,89.29,41.83,28.72,30.112,20.725,93.34,60.51,55.84
"24/01/2011",7.68,34.88,36.829,28.402,15.28,13.21,39.35,90.32,43.11,29.18,30.584,21.17,94.37,60.7,55.17
"25/01/2011",7.48,34.82,36.908,28.225,15.25,13.07,38.78,88.5,43.67,29.58,30.527,21.54,93.99,62.13,55.88
"26/01/2011",7.491,37.05,37.347,28.511,15.54,13.07,38.89,89.57,44.53,29.11,30.441,21.42,94.31,62.45,57.05
"27/01/2011",7.75,37.2,37.515,28.767,15.34,13.11,39.18,89.19,44.68,28.58,30.355,21.44,94.36,63.19,55.37
"28/01/2011",7.49,36.28,36.813,28.038,14.96,12.5,38.3,87.44,43.69,28.06,29.304,20.93,90.48,61.17,55
"31/01/2011",7.83,37.12,37.675,28.471,14.84,12.52,38.83,87.92,44.08,28.31,29.912,21.15,90.32,61.59,55.07
"01/02/2011",8.22,37.37,38.05,29.152,15.18,12.67,39.67,87.79,45.09,28.63,30.069,21.47,92.69,62.16,56.51
"02/02/2011",8.29,37.98,38.13,28.955,14.91,12.82,39.76,87.75,45.16,28.43,29.483,21.62,90.8,62.5,55.65
"03/02/2011",8.33,38.48,37.651,28.846,14.72,12.75,39.23,87.95,44.89,28.89,29.311,21.91,91.46,63.29,57.33
"04/02/2011",8.4,40.06,38.233,28.807,13.9,12.82,40,88.29,45.63,29.25,30.742,22.05,91.74,63.06,56.97
"07/02/2011",8.33,40.1,38.776,28.925,14.26,12.8,39.86,88.79,46.16,29.35,31.779,22.03,91.46,62.83,57.15
"08/02/2011",8.24,40.29,39.135,29.27,14.91,12.77,39.62,89.47,46.2,28.47,31.585,21.99,92.05,64.27,58.27
"09/02/2011",8.23,40.33,36.916,29.221,15.07,13.23,39.81,90.78,46.18,29.4,31.056,22.04,91.6,64.08,57.88
"10/02/2011",8.22,43.4,37.212,28.974,14.9,13.14,39.99,90.46,46.17,28.72,31.464,18.92,94.44,63.75,56.98
"11/02/2011",8.28,43.41,37.906,28.925,14.79,13.25,40.59,91.8,46.93,29.45,32.193,18.7,95.42,63.44,56.88
"14/02/2011",8.63,43.62,37.595,29.359,14.35,13.2,40.99,91.9,48.18,29.41,32.029,18.81,93.99,62.5,57.19
"15/02/2011",8.6,44.39,37.802,29.635,14.34,13.93,41,92,48.24,28.34,30.499,18.67,95.98,62.38,58.04
"16/02/2011",8.99,43.84,37.73,29.585,14.64,14.07,40.84,92.33,48.82,28.29,31.156,18.58,96.84,62.88,57.97
"17/02/2011",9.44,44.23,37.347,29.862,14.9,14.22,41.19,92.73,49.53,28.32,31.407,18.68,97.47,63.34,58.96
"18/02/2011",9.18,44,37.595,28.609,14.69,14.54,41.12,92.96,49.89,29.02,31.407,18.85,98.32,65.74,58.5
"22/02/2011",8.85,42.45,36.805,27.111,13.59,14.15,40.06,92,47.57,28.13,30.384,18.59,93.29,64.84,58.16
"23/02/2011",8.55,41.44,35.791,26.855,13.32,14.18,39.21,90.26,47.11,27.94,28.925,18.4,89.25,64.29,59.11
"24/02/2011",9.1,43.17,35.711,27.15,13.24,14.91,39.27,90.03,47.78,27.82,29.426,18.36,89.81,62.64,54.76
"25/02/2011",9.29,43.9,36.062,27.683,13.52,15.18,39.99,90.25,48.96,27.94,30.291,18.64,89.88,63.28,54.46
"28/02/2011",9.21,44,36.158,27.387,13.25,15.19,39.88,92.23,48.82,27.81,30.091,18.56,90.02,63.25,55.27
"01/03/2011",9.025,43.12,35.504,26.342,12.83,14.72,39.17,90.46,47.95,27.41,29.09,18.56,87.88,62.58,56.09
"02/03/2011",9.17,43.21,35.527,26.352,13.06,14.57,39.74,91.32,49.68,27.51,29.648,18.5,87.32,61.53,54.73
"03/03/2011",9.28,43.76,36.182,26.874,13.43,14.7,40.96,92.81,51.15,27.72,30.62,18.53,89.79,62.74,53.6
"04/03/2011",9.225,44.11,35.815,26.401,13.08,14.47,40.63,92.19,51.21,27.35,33.43,18.4,88.69,62.69,54.27
"07/03/2011",8.84,44.32,36.022,25.928,12.86,14.62,39.62,92.4,49.25,27.27,32.801,18.2,88.26,62.11,53.68
"08/03/2011",8.99,44.46,36.717,26.105,13.58,15.02,39.82,93.75,49.79,27.3,32.873,18.22,89.95,62.59,53
"09/03/2011",8.67,43.33,36.821,26.066,13.53,15.19,38.51,93.17,47.5,27.72,32.93,18.12,90.78,62.28,52.58
"10/03/2011",8.42,41.35,36.525,25.336,13.17,15.84,37.92,90.01,45.77,27.33,32.093,17.92,89.95,61.05,51.49
"11/03/2011",8.65,42.89,37.14,25.622,13.19,15.82,38.15,91.61,46.13,27.16,32.422,17.95,90.71,61.39,52.12
"14/03/2011",8.43,43.05,36.597,25.573,13.11,16.06,38.17,91.02,45.85,26.81,32.065,17.85,88.63,61.09,52.33
"15/03/2011",8.28,42.24,36.789,25.405,13.21,15.91,37.6,89.5,45.58,26.76,31.335,17.39,87.79,60.15,52.1
"16/03/2011",8.12,41.98,36.302,25.267,12.71,15.82,36.54,87.55,44.39,26.16,30.27,17.05,85.28,60.29,50.39
"17/03/2011",8.31,40.88,36.908,25.928,13,15.89,37.36,88.69,45.15,26.25,30.355,17,87.89,60.81,50.82
"18/03/2011",8.55,40.26,37.204,26.49,13.09,16.07,37.82,88.98,44.78,26.59,30.706,17.14,89.28,60.83,50.89
"21/03/2011",8.55,40.54,38.457,26.727,13.35,16.23,38.12,90.95,45.955,27.22,31.428,17.388,89.86,62.09,51.7
"22/03/2011",8.36,39.13,37.89,26.441,13.23,16.11,37.97,90.7,45.56,26.96,30.885,17.45,88.29,61.75,53.17
"23/03/2011",8.59,40.12,37.89,26.539,13.29,16.26,38.38,92.14,46.12,27.14,31.228,17.58,88.96,61.75,54.83
"24/03/2011",8.83,40.82,38.313,26.914,13.24,16.47,39.1,92.58,47.19,27.43,31.4,17.36,90.79,62.14,54.52
"25/03/2011",8.88,40.9,38.457,27.397,13.36,16.56,39.02,92.27,46.86,27.43,31.492,17.28,90.28,62.37,53.96
"28/03/2011",8.69,40.07,38.241,27.21,13.19,16.65,38.96,92.12,47.3,27.15,31.435,17.19,93.02,63.19,53.27
"29/03/2011",8.68,40.76,38.441,28.491,12.94,16.8,39.5,92.84,47.54,27.27,31.864,17.44,93.04,64.01,53.49
"30/03/2011",8.79,41.86,38.952,29.319,12.62,16.76,39.5,92.47,47.62,27.8,32.243,17.33,93.75,64.17,54.12
"31/03/2011",8.6,42.08,38.561,29.753,12.44,16.74,39.38,93.5,47.32,27.04,32.022,17.15,93.55,64.7,54.58
"01/04/2011",8.36,41.26,38.569,29.99,12.43,17.44,39.16,93.13,46.8,27.46,32.279,17.04,95,65.84,54.37
"04/04/2011",8.1,39.76,38.273,29.645,12.2,17.67,38.5,93.64,46.43,27.52,32.057,17.06,95.12,66.96,54.59
"05/04/2011",8.11,39.38,38.233,30.246,11.69,17.79,38.38,93.39,46.16,27.39,32.422,17.22,94.19,66.43,56.98
"06/04/2011",8.43,38.83,38.169,29.911,11.84,17.52,39.28,93.82,46.17,27.91,32.386,18.07,94.59,66.48,56.45
"07/04/2011",8.41,38.88,38.648,29.704,11.82,17.97,39.33,93.19,44.06,27.82,32.086,17.91,93.91,65.81,58.29
"08/04/2011",8.47,38.32,38.297,29.477,11.61,17.42,39.06,93.22,43.7,27.98,32.1,17.65,91.16,65.79,57.99
"11/04/2011",8.42,38.58,38.417,28.56,11.49,17.4,38.44,93.8,43.42,28.01,32.172,17.47,92.53,66.62,56.95
"12/04/2011",8.26,37.85,37.571,28.393,11.34,17.31,37.75,92.37,42.36,27.96,32.136,17.44,94.08,66.61,57.24
"13/04/2011",8.2,38.35,37.778,28.422,11.29,17.61,37.85,92.86,42.41,28,33.316,17.25,93.43,66.4,56.32
"14/04/2011",8.19,38.49,37.291,28.836,11.21,17.6,37.67,92.94,42.48,28.21,33.345,17.17,92.94,66.2,57.53
"15/04/2011",8.27,38.38,37.339,29.526,11.39,17.66,38.16,92.82,42.8,28.34,33.967,17.03,92.58,65.88,57.75
"18/04/2011",8.2,38.26,36.868,28.747,11.3,17.67,37.02,91.45,41.58,28.27,33.309,16.73,91.96,64.85,57.87
"19/04/2011",8.27,38.47,37.419,29.132,11.66,17.69,37.34,91.86,41.78,28.21,33.423,16.61,91.85,64.48,58.63
"20/04/2011",8.63,39.26,38.976,29.477,11.73,17.83,38.98,93.76,44.63,28.85,34.782,16.93,93.23,64.32,58.85
"21/04/2011",8.71,40.08,40.069,29.576,11.42,17.65,39.1,93.92,42.6,28.89,35.282,16.94,93.94,65.32,59.23
"25/04/2011",8.7,39.79,40.053,29.122,11.57,17.88,39.16,94.12,42.66,28.53,34.453,17.1,93.85,65.45,57.79
"26/04/2011",8.88,39.05,40.452,29.753,11.72,17.81,39.98,95.94,43.95,28.95,35.325,17.52,94.49,65.37,57.85
"27/04/2011",8.95,38.77,40.54,29.556,12.01,17.51,40.55,96.47,44.07,29.28,35.776,17.19,94.8,66.19,58.95
"28/04/2011",9.07,38.47,40.468,30.049,11.92,17.6,40.54,97.23,43.36,29.39,35.983,17.29,95.28,67.28,58.79
"29/04/2011",9.1,38.33,40.309,30.443,11.81,17.29,40.31,97.21,43.9,29.38,35.69,17.52,95.67,67.25,58.61
"02/05/2011",9.03,37.59,40.269,31.833,11.62,17.48,40.39,96.92,43.68,29.57,36.069,17.58,94.37,66.8,57.57
"03/05/2011",8.8,37.5,40.333,31.587,11.56,17.24,40.18,96.83,43.05,30.91,36.183,17.41,94.22,67.51,56.22
"04/05/2011",8.79,37.29,39.83,31.222,11.67,16.97,40.4,96.2,43.83,30.32,35.397,17.47,92.64,66.47,56.43
"05/05/2011",8.87,37.54,39.311,30.887,12.03,17.2,40.34,94.92,44.52,28.71,35.161,17.48,95.29,66.8,54.69
"06/05/2011",8.92,37.14,39.973,31.321,11.88,17.24,40.53,95.6,44.96,29.04,35.561,17.56,95.65,67.24,53.72
"09/05/2011",8.94,37.3,40.604,31.754,11.52,15.93,40.82,95.99,45.01,29.15,35.669,17.6,94.91,67.36,54.68
"10/05/2011",8.94,37.81,41.57,32.395,11.43,15.64,41.37,95.71,45.01,29.31,36.233,17.79,95.74,68.45,54.65
"11/05/2011",8.88,38.47,40.197,32.139,11.27,15.86,40.75,95.52,44.3,29.69,35.776,17.78,95.16,67.91,53.41
"12/05/2011",8.93,39.81,40.54,31.863,11.22,15.96,41.47,96.65,44.89,30.38,35.99,16.93,94.96,68.49,53.26
"13/05/2011",8.9,39.63,40.005,30.926,11.07,15.82,40.79,96.01,44.43,30.18,37.599,16.88,93.58,67.8,52.78
"16/05/2011",8.67,39.12,39.694,31.005,11.16,15.87,40.55,95.46,43.48,30.26,37.413,16.6,93.18,67.63,52.94
"17/05/2011",8.54,38.56,38.672,30.788,10.91,16.05,40.23,93.86,42.59,30.15,36.591,16.64,92.59,68.59,53.53
"18/05/2011",8.67,38.93,39.279,31.242,11.23,16.49,42.6,93.94,42.83,30.15,36.991,16.65,93.65,69.35,53.8
"19/05/2011",8.64,39.05,39.957,31.222,11.28,16.36,42.31,94.71,41.21,29.97,36.584,16.66,94.58,69.2,54.06
"20/05/2011",8.62,38.86,39.255,30.867,11.46,16.33,41.8,93.56,41.2,29.98,36.255,16.53,93.82,68.61,54.08
"23/05/2011",8.49,37.75,38.441,29.674,11.36,16.26,41.03,92.49,40.7,29.72,35.111,16.35,92.04,67.89,54.27
"24/05/2011",8.39,36.55,38.545,29.684,11.29,16.61,40.45,91.97,40.59,29.98,34.818,16.27,91.48,67.78,55.21
"25/05/2011",8.43,36.7,39.087,29.94,11.45,15.93,39.96,92.69,41.08,29.15,35.054,16.19,91.84,67.62,55.61
"26/05/2011",8.48,36.98,39.159,30.147,11.84,15.9,40.38,92.82,41.34,29.13,35.318,16.25,91.36,67.65,55.83
"27/05/2011",8.49,37.05,39.534,30.473,12.15,15.97,40.55,93.47,41.62,29.26,35.468,16.46,91.9,68.58,56.39
"31/05/2011",8.68,36.61,39.83,30.778,12.28,16.2,41.17,94.38,43.1,29.71,35.661,16.8,93.64,68.82,56.57
"01/06/2011",8.37,32.97,37.89,29.773,11.83,16.23,39.86,91.44,41.36,29.3,34.324,16.38,91.43,67.96,55.67
"02/06/2011",8.235,33.62,38.098,29.881,11.69,16.15,39.84,91.46,41.72,28.83,34.453,16.25,91.52,68.35,55.14
"03/06/2011",7.97,32.33,37.403,29.457,11.49,16.11,39.08,90.7,40.72,28.26,33.917,16.01,90.15,68.1,54.75
"06/06/2011",7.8,31.45,36.868,29.231,11.23,15.89,39,90.62,40.56,28.05,33.652,15.99,87.75,67.24,53.44
"07/06/2011",7.71,32.62,36.581,29.359,11.07,15.93,39.44,90.85,41.12,27.92,34.11,15.51,86.76,67.31,52.94
"08/06/2011",7.62,32.11,35.775,28.383,10.76,15.59,38.54,90.91,40.35,27.62,34.138,15.3,85.59,66.28,52.34
"09/06/2011",7.64,31.9,35.863,28.817,10.78,15.77,38.44,91.96,40.87,27.67,34.832,15.31,86.21,66.83,52.92
"10/06/2011",7.59,30.77,35.192,27.9,10.53,15.39,37.87,90.73,39.95,27.36,34.46,15.12,85.38,65.99,52.1
"13/06/2011",7.54,29.91,34.171,27.18,10.65,15.39,37.48,91.3,39.66,27.55,33.988,15.06,85.92,65.74,51.9
"14/06/2011",7.67,30.46,35.072,27.476,11.12,15.78,37.89,92.59,40.62,27.92,35.018,15.08,87.43,65.74,52.31
"15/06/2011",7.5,29.37,34.322,26.677,10.94,15.42,36.96,91.03,39.55,27.32,33.874,14.84,86.49,64.25,52.31
"16/06/2011",7.19,29.49,34.825,26.253,11.15,15.38,36.73,91.58,38.39,27.22,33.652,15.05,86.48,64.76,51.69
"17/06/2011",7,29.33,34.841,26.194,11.34,15.4,36.58,91.78,38.1,27.36,33.917,14.97,86.99,64.31,51.59
"20/06/2011",6.89,29.51,34.905,27.052,11.66,15.55,36.74,92.56,38.18,27.61,34.596,15.14,87.5,64.49,51.82
"21/06/2011",7.22,30.25,35.663,28.373,11.7,16,37.55,93.43,38.97,28.27,35.626,15.51,89.13,64.85,53.3
"22/06/2011",7.06,29.53,35.424,28.333,11.83,16.06,37.32,92.8,38.85,27.82,35.004,15.36,91.44,64.79,54.09
"23/06/2011",7.06,30.27,35.551,28.54,11.85,16.07,37.98,92.34,39.46,27.68,35.311,15.47,92.96,64.48,53.98
"24/06/2011",6.9,30.02,34.426,28.373,11.76,15.85,37.32,90.89,39.03,27.53,34.675,14.93,91.87,63.95,52.27
"27/06/2011",6.92,30.5,34.745,28.747,11.79,15.94,37.84,92.25,39.8,27.45,34.932,15.05,92.85,64.73,52.32
"28/06/2011",6.95,30.44,34.801,28.846,11.92,16.25,38.28,93.02,40.14,27.76,36.098,15.13,94.02,64.71,52.76
"29/06/2011",6.89,30.82,35.057,28.747,10.08,16.17,38.3,93.11,39.74,27.77,36.176,15.335,93.63,66.08,53.52
"30/06/2011",6.99,31.5,36.246,29.398,9.78,16.04,39.14,94.85,40.48,28,36.548,15.61,94.85,65.82,53.97
"01/07/2011",7.11,31.97,37.563,30.177,10.17,16.31,39.97,96.67,41.45,27.98,37.185,15.86,96.52,66.26,53.74
"05/07/2011",7.14,31.79,36.589,29.447,9.94,16.07,39.46,96.14,40.61,27.72,36.941,15.67,95.5,65.3,54.37
"06/07/2011",7,31.5,36.741,29.625,9.63,16.25,39.63,97.24,39.74,27.42,37.056,15.56,96.78,65.29,54.55
"07/07/2011",7.15,32.8,37.331,30.128,9.8,16.37,40.19,97.97,42.53,28.74,37.456,15.9,98.5,66.16,54.97
"08/07/2011",6.95,32.06,36.733,29.832,9.76,16.12,39.62,97.62,42.25,28.53,35.919,15.74,97.56,65.64,54.76
"11/07/2011",6.76,31.45,35.95,29.516,9.6,15.77,38.54,96.56,42.29,28.21,35.104,15.43,95.08,64.49,54.25
"12/07/2011",6.43,31.18,36.086,29.211,9.82,15.76,36.56,95.88,41.31,28.01,34.374,15.6,94.08,64.82,55.32
"13/07/2011",6.48,31.03,36.645,29.566,9.55,15.77,36.26,96.19,41.63,28.12,34.424,15.57,94.25,65.02,56.77
"14/07/2011",6.44,30.36,36.102,29.25,9.54,15.44,35.89,94.98,40.75,27.94,33.845,15.43,93.06,64.77,56.75
"15/07/2011",6.43,30.63,35.719,29.447,9.35,15.37,35.77,95.47,40.95,28.11,33.666,15.59,92.2,64.57,57.38
"18/07/2011",6.18,30.03,34.753,28.886,9.23,15.14,35.46,94.6,40.53,27.9,32.508,15.435,90.46,63.69,58.09
"19/07/2011",6.48,31.58,35.519,29.369,9.52,15.23,36.09,94.27,42.44,28.45,33.566,15.66,91.77,63.87,57.75
"20/07/2011",6.6,31.15,35.735,29.674,9.45,15.28,36.11,94.25,42.4,28.5,33.552,15.82,92.19,63.73,58.02
"21/07/2011",6.5,30.32,32.75,30.512,9.51,15.47,36.49,95.84,42.985,28.9,33.552,16.35,93.08,65.26,58.51
"22/07/2011",7.75,31.27,32.231,30.423,9.42,15.51,37.06,95.38,44.11,28.69,33.53,16.46,92.79,65.78,58.66
"25/07/2011",7.63,30.67,31.736,30.335,9.15,15.46,36.4,95.07,44.04,28.09,33.18,16.28,91.88,65.49,58.41
"26/07/2011",7.66,31.17,31.608,30.216,9.06,15.34,36.79,89.93,43.71,28.24,32.065,16.29,91,65.88,58.38
"27/07/2011",7.51,24.66,30.028,29.447,8.66,15.03,34.85,88.08,41.77,27.74,30.363,15.69,89.14,68.38,57.32
"28/07/2011",7.42,23.79,29.836,30.098,8.55,14.97,34.69,87.57,41.71,26.65,30.162,16.01,87.86,67.13,57.73
"29/07/2011",7.34,23.39,29.868,29.28,8.49,14.96,34.4,87.14,39.82,26.23,30.148,15.97,86.88,66.98,55.61
"01/08/2011",7.22,23.02,29.749,29.142,8.47,14.56,34.08,86.77,39.92,25.85,29.168,15.83,86,66.21,55.33
"02/08/2011",7.11,22.76,28.112,28.126,8.01,14.22,32.98,85.27,38.36,25.11,27.846,15.46,84.44,66.5,56.13
"03/08/2011",7.16,23.59,27.801,27.979,8.01,14.32,33.5,86.18,39.08,24.6,28.031,15.49,85.74,66.89,57.12
"04/08/2011",6.5,22.15,26.165,25.465,7.38,13.93,31.63,82.23,36.66,22.88,26.394,14.82,82.1,64.15,54.44
"05/08/2011",6.56,22.23,25.43,25.189,7.16,13.72,31.5,82.75,36.2,23.21,26.165,14.94,82.36,63.18,54.41
"08/08/2011",5.94,20.16,23.555,22.901,6.34,12.73,30.18,78.59,34.23,20.76,23.283,13.94,77.54,58.98,54.13
"09/08/2011",6.18,21.52,24.01,24.459,7.01,13.32,31,82.69,36.19,21.63,24.463,14.055,79.75,63.25,55.4
"10/08/2011",5.85,20.67,22.517,23.828,6.22,12.85,30.67,78.23,35.36,20.48,22.776,13.73,75.32,59.35,55.81
"11/08/2011",6.17,22.13,23.227,25.169,6.48,13.71,31.5,81.22,36.07,21,24.678,15.92,79.88,63.42,58.3
"12/08/2011",6.21,22.18,24.257,25.189,6.45,13.5,31.49,82.54,35.93,21.12,25.893,15.99,80.48,62.73,57.44
"15/08/2011",6.43,22.47,25.063,25.82,6.77,14,32.08,83.31,36.97,21.78,26.816,16.03,81.85,64.19,59.02
"16/08/2011",6.34,22.08,24.664,25.662,6.86,14.01,31.35,82.13,36.29,21.8,26.194,16,80.1,63.3,58.72
"17/08/2011",6.14,21.69,23.962,25.751,6.7,14.04,31.69,80.93,36.19,21.74,25.6,15.85,79.13,63.94,59.06
